6,2,
283,1,
33,1,2,
4,1,2,3,
4,1,2,3,4,
23,1,2,3,4,5,
3,1,2,3,5,
20,1,2,3,5,4,
6,1,2,4,
5,1,2,4,3,
12,1,2,4,3,5,
16,1,2,4,5,3,
1,1,2,4,5,6,
4,1,2,5,
3,1,2,5,3,
19,1,2,5,3,4,
3,1,2,5,4,
12,1,2,5,4,3,
3,1,2,6,4,
119,1,3,
10,1,3,2,
10,1,3,2,4,
48,1,3,2,4,5,
1,1,3,2,5,
31,1,3,2,5,4,
1,1,3,2,6,
53,1,3,4,
3,1,3,4,2,
32,1,3,4,2,5,
1,1,3,4,2,6,
61,1,3,4,5,
125,1,3,4,5,2,
2,1,3,4,5,6,
42,1,3,5,
3,1,3,5,2,
39,1,3,5,2,4,
27,1,3,5,4,
75,1,3,5,4,2,
1,1,3,5,4,6,
1,1,3,6,2,4,
1,1,3,6,5,
32,1,4,
2,1,4,2,
2,1,4,2,3,
9,1,4,2,3,5,
1,1,4,2,5,
2,1,4,2,5,3,
36,1,4,3,
4,1,4,3,2,
30,1,4,3,2,5,
39,1,4,3,5,
71,1,4,3,5,2,
1,1,4,3,6,2,
1,1,4,3,6,5,
17,1,4,5,
24,1,4,5,2,3,
16,1,4,5,3,
53,1,4,5,3,2,
1,1,4,5,6,
59,1,5,
4,1,5,2,
1,1,5,2,3,
28,1,5,2,3,4,
1,1,5,2,4,
16,1,5,2,4,3,
15,1,5,3,
4,1,5,3,2,
44,1,5,3,2,4,
16,1,5,3,4,
65,1,5,3,4,2,
9,1,5,4,
1,1,5,4,2,
7,1,5,4,2,3,
11,1,5,4,3,
39,1,5,4,3,2,
4,1,6,
1,1,6,2,
1,1,6,2,4,
3,1,6,2,5,
1,1,6,3,2,
1,1,6,3,2,4,
1,1,6,3,5,4,
33,2,
11,2,1,
2,2,1,3,
10,2,1,3,4,5,
1,2,1,3,4,6,
1,2,1,3,5,
8,2,1,3,5,4,
2,2,1,4,
2,2,1,4,3,
7,2,1,4,3,5,
1,2,1,4,5,
5,2,1,4,5,3,
2,2,1,5,3,
8,2,1,5,3,4,
3,2,1,5,4,3,
1,2,1,5,6,
1,2,1,6,
4,2,3,
1,2,3,1,
5,2,3,1,4,5,
1,2,3,1,5,
5,2,3,1,5,4,
1,2,3,1,5,6,
3,2,3,4,
1,2,3,4,1,
6,2,3,4,1,5,
2,2,3,4,5,
14,2,3,4,5,1,
2,2,3,4,5,6,
3,2,3,5,
1,2,3,5,1,
4,2,3,5,1,4,
1,2,3,5,4,
12,2,3,5,4,1,
1,2,3,6,5,4,
8,2,4,
1,2,4,1,
3,2,4,1,3,5,
2,2,4,1,5,3,
1,2,4,3,1,
7,2,4,3,1,5,
3,2,4,3,5,
4,2,4,3,5,1,
2,2,4,5,
4,2,4,5,1,3,
2,2,4,5,3,
8,2,4,5,3,1,
1,2,4,6,1,3,
1,2,4,6,3,5,
8,2,5,
1,2,5,1,3,
9,2,5,1,3,4,
3,2,5,1,4,3,
4,2,5,3,
1,2,5,3,1,
8,2,5,3,1,4,
7,2,5,3,4,
35,2,5,3,4,1,
2,2,5,4,
3,2,5,4,3,
17,2,5,4,3,1,
1,2,5,4,6,3,
1,2,6,1,3,4,
1,2,6,5,3,
92,3,
60,3,1,
12,3,1,2,
19,3,1,2,4,
64,3,1,2,4,5,
1,3,1,2,5,
5,3,1,2,5,4,
45,3,1,4,
6,3,1,4,2,
20,3,1,4,2,5,
1,3,1,4,2,6,
160,3,1,4,5,
125,3,1,4,5,2,
2,3,1,4,5,6,
1,3,1,4,6,
14,3,1,5,
4,3,1,5,2,
13,3,1,5,2,4,
26,3,1,5,4,
67,3,1,5,4,2,
1,3,1,5,6,
5,3,2,
1,3,2,1,
8,3,2,1,4,5,
1,3,2,1,5,
3,3,2,1,5,4,
1,3,2,1,5,6,
3,3,2,4,
2,3,2,4,1,
7,3,2,4,1,5,
3,3,2,4,5,
12,3,2,4,5,1,
3,3,2,5,
2,3,2,5,1,
5,3,2,5,1,4,
2,3,2,5,4,
7,3,2,5,4,1,
101,3,4,
27,3,4,1,
4,3,4,1,2,
18,3,4,1,2,5,
44,3,4,1,5,
60,3,4,1,5,2,
5,3,4,2,
1,3,4,2,1,
10,3,4,2,1,5,
1,3,4,2,1,6,
14,3,4,2,5,1,
145,3,4,5,
70,3,4,5,1,
166,3,4,5,1,2,
7,3,4,5,2,
72,3,4,5,2,1,
1,3,4,5,6,
1,3,4,5,6,1,
1,3,4,6,
1,3,4,6,1,2,
45,3,5,
20,3,5,1,
4,3,5,1,2,
19,3,5,1,2,4,
21,3,5,1,4,
49,3,5,1,4,2,
2,3,5,1,6,4,
6,3,5,2,
11,3,5,2,1,4,
4,3,5,2,4,
35,3,5,2,4,1,
95,3,5,4,
24,3,5,4,1,
138,3,5,4,1,2,
7,3,5,4,2,
103,3,5,4,2,1,
1,3,5,4,6,1,
1,3,5,6,1,2,
1,3,6,1,
1,3,6,1,4,2,
2,3,6,4,2,1,
1,3,6,5,2,1,
52,4,
20,4,1,
3,4,1,2,3,
6,4,1,2,3,5,
1,4,1,2,5,
9,4,1,2,5,3,
23,4,1,3,
3,4,1,3,2,
6,4,1,3,2,5,
21,4,1,3,5,
56,4,1,3,5,2,
1,4,1,3,5,6,
6,4,1,5,
5,4,1,5,2,3,
2,4,1,5,3,
14,4,1,5,3,2,
1,4,1,6,
3,4,2,
5,4,2,1,3,5,
2,4,2,1,5,
3,4,2,1,5,3,
1,4,2,3,
4,4,2,3,1,5,
1,4,2,3,5,
8,4,2,3,5,1,
1,4,2,3,6,1,
5,4,2,5,1,3,
13,4,2,5,3,1,
54,4,3,
34,4,3,1,
3,4,3,1,2,
21,4,3,1,2,5,
1,4,3,1,2,6,
20,4,3,1,5,
53,4,3,1,5,2,
6,4,3,2,
5,4,3,2,1,
5,4,3,2,1,5,
3,4,3,2,5,
20,4,3,2,5,1,
129,4,3,5,
44,4,3,5,1,
138,4,3,5,1,2,
6,4,3,5,2,
77,4,3,5,2,1,
1,4,3,5,6,
4,4,3,6,
1,4,3,6,1,2,
10,4,5,
3,4,5,1,
4,4,5,1,2,
10,4,5,1,2,3,
2,4,5,1,3,
14,4,5,1,3,2,
1,4,5,1,3,6,
4,4,5,2,
11,4,5,2,1,3,
2,4,5,2,3,
25,4,5,2,3,1,
1,4,5,2,6,3,
66,4,5,3,
15,4,5,3,1,
97,4,5,3,1,2,
7,4,5,3,2,
60,4,5,3,2,1,
2,4,5,3,6,
1,4,5,3,6,1,
1,4,6,1,3,2,
80,5,
17,5,1,
4,5,1,2,
3,5,1,2,3,
27,5,1,2,3,4,
2,5,1,2,4,
17,5,1,2,4,3,
12,5,1,3,
4,5,1,3,2,
24,5,1,3,2,4,
7,5,1,3,4,
32,5,1,3,4,2,
4,5,1,4,
1,5,1,4,2,
9,5,1,4,2,3,
3,5,1,4,3,
17,5,1,4,3,2,
17,5,2,
1,5,2,1,
9,5,2,1,3,4,
7,5,2,1,4,3,
5,5,2,3,
4,5,2,3,1,
17,5,2,3,1,4,
7,5,2,3,4,
56,5,2,3,4,1,
9,5,2,4,
11,5,2,4,1,3,
4,5,2,4,3,
19,5,2,4,3,1,
1,5,2,6,
58,5,3,
19,5,3,1,
8,5,3,1,2,
44,5,3,1,2,4,
29,5,3,1,4,
56,5,3,1,4,2,
14,5,3,2,
7,5,3,2,1,
58,5,3,2,1,4,
2,5,3,2,1,6,
11,5,3,2,4,
69,5,3,2,4,1,
1,5,3,2,4,6,
126,5,3,4,
27,5,3,4,1,
143,5,3,4,1,2,
22,5,3,4,2,
139,5,3,4,2,1,
1,5,3,4,2,6,
2,5,3,6,
9,5,4,
4,5,4,1,
3,5,4,1,2,
6,5,4,1,2,3,
5,5,4,1,3,
26,5,4,1,3,2,
4,5,4,2,
30,5,4,2,1,3,
2,5,4,2,3,
25,5,4,2,3,1,
55,5,4,3,
21,5,4,3,1,
91,5,4,3,1,2,
1,5,4,3,1,6,
5,5,4,3,2,
77,5,4,3,2,1,
2,5,6,
1,5,6,2,1,3,
1,5,6,4,2,3,
12,6,
1,6,1,2,3,5,
1,6,2,1,3,4,
2,6,3,1,2,4,
2,6,3,2,4,1,
1,6,3,2,4,5,
1,6,3,4,
1,6,3,4,1,2,
1,6,3,4,1,5,
2,6,3,5,1,2,
1,6,4,3,
1,6,5,1,3,
1,6,5,1,3,2,
1,6,5,2,3,4,
1,6,5,3,
1,6,5,3,1,
2,6,5,3,2,1,
1,6,5,3,2,4,
Candidate 1,JENNIFER HANSEN ROMERO,None,
Candidate 2,JEREMIAH GARRETT PINGUELO,None,
Candidate 3,JOHN ANTHONY MIKI,None,
Candidate 4,NICK PILCH,None,
Candidate 5,ROBIN D LOPEZ,None,
Candidate 6,write-in,None,
Albany City Council 2022,
